Wavelength,21010 sh-1,21010 sh-2,21010 sh-3,21010 sh-4
807.51965,0.21120197,0.2954282,0.51103556,0.89999634
810.711315,0.21168767,0.29659373,0.51299757,0.9038941
813.90298,0.21249266,0.29805148,0.51559335,0.9090138
817.094645,0.21118653,0.29675305,0.51354027,0.90515715
820.28631,0.21076897,0.29704154,0.51346874,0.90485877
823.477974,0.21076901,0.2977549,0.5137046,0.90529644
826.669639,0.2105492,0.2980407,0.5135242,0.9049633
829.861304,0.21054578,0.29863316,0.51422215,0.9066402
833.052969,0.20935827,0.29754123,0.51225716,0.90349287
836.244634,0.20935233,0.297916,0.5131719,0.90509
839.436298,0.20908931,0.29786626,0.5130138,0.9051709
842.627963,0.20874432,0.29776537,0.5131562,0.9052279
845.819628,0.20916216,0.29863536,0.51513606,0.90834075
849.011293,0.20864543,0.2981934,0.514416,0.90698797
852.202957,0.2086029,0.2984257,0.51462156,0.9077362
855.394622,0.20930384,0.29968545,0.51679945,0.912409
858.586287,0.20899722,0.29948947,0.5157518,0.9119331
861.777952,0.2091164,0.29983985,0.5160132,0.91378343
864.969617,0.20956941,0.3008765,0.51764464,0.9172885
868.161281,0.20934542,0.30090398,0.5179945,0.91839635
871.352946,0.20969711,0.30160555,0.5192732,0.9206266
874.544611,0.21085513,0.30372944,0.5231397,0.92734355
877.736276,0.20954637,0.30192193,0.5211632,0.9215091
880.92794,0.21046565,0.30356255,0.5257718,0.9271007
884.119605,0.20997347,0.3033121,0.5264518,0.9267314
887.31127,0.20948952,0.30299526,0.5263743,0.9252608
890.502935,0.20880651,0.3024011,0.5252592,0.921319
893.6946,0.20890284,0.30293554,0.5259522,0.9213437
896.886264,0.20779006,0.30168632,0.52344006,0.9148651
900.077929,0.20860483,0.30285043,0.52514094,0.9169704
903.269594,0.20778622,0.30182546,0.5232319,0.91254264
906.461259,0.20647155,0.300328,0.52075034,0.90635765
909.652923,0.20661214,0.3008181,0.5219983,0.90751284
912.844588,0.2061075,0.30023938,0.52122915,0.90719163
916.036253,0.2057271,0.300297,0.5213173,0.90653175
919.227918,0.20605183,0.30115482,0.52337086,0.90913576
922.419583,0.20576897,0.30105385,0.52348375,0.9087398
925.611247,0.20666122,0.30207023,0.52533925,0.91304594
928.802912,0.20603701,0.3016164,0.5249081,0.91264874
931.994577,0.20471105,0.29957175,0.5212722,0.9070413
935.186242,0.20588988,0.30171195,0.5258182,0.91562474
938.377907,0.20580052,0.30195868,0.5269197,0.91804683
941.569571,0.20545807,0.30122593,0.52555865,0.914736
944.761236,0.20626833,0.30274513,0.5289891,0.92070955
947.952901,0.20570102,0.302392,0.52877563,0.91997534
951.144566,0.20602548,0.3024856,0.5291911,0.9203186
954.33623,0.20696129,0.30395097,0.531889,0.9244345
957.527895,0.20717369,0.30447778,0.5329043,0.92587495
960.71956,0.20780376,0.3053354,0.5344324,0.9281017
963.911225,0.20738432,0.30524454,0.53388846,0.92712206
967.10289,0.20792377,0.3060806,0.5353687,0.9296277
970.294554,0.20628025,0.30382982,0.53156483,0.92294884
973.486219,0.20560655,0.3029317,0.52970725,0.9202961
976.677884,0.20594408,0.30372968,0.53135884,0.9236963
979.869549,0.20701376,0.3053747,0.53385985,0.92742157
983.061213,0.20701213,0.30509043,0.5322435,0.92198414
986.252878,0.20608994,0.30323502,0.5279994,0.91388404
989.444543,0.20714127,0.30453885,0.5290978,0.9142035
992.636208,0.20797797,0.30514055,0.53031397,0.9150435
995.827873,0.20728216,0.3041487,0.52745587,0.9093089
