Wavelength,21120 sh-1,21120 sh-2,21120 sh-3,21120 sh-4
405.369888,0.083221175,0.08259768,0.096607335,0.11522818
408.561553,0.07583496,0.07511583,0.08614674,0.102157705
411.753217,0.07116462,0.07093864,0.079565264,0.09352402
414.944882,0.06683105,0.06589922,0.07377323,0.086238846
418.136547,0.06362461,0.062787615,0.06980474,0.080645636
421.328212,0.060366686,0.059291225,0.06520171,0.07491697
424.519877,0.057688214,0.057087082,0.06262787,0.070968084
427.711541,0.056071784,0.055475123,0.060468584,0.06775236
430.903206,0.05464204,0.05355968,0.058237795,0.065168455
434.094871,0.053698633,0.052369226,0.0568474,0.06277992
437.286536,0.05154037,0.050758082,0.054795153,0.060636453
440.478201,0.050815787,0.050073072,0.054030973,0.059438564
443.669865,0.050148237,0.049481593,0.052999623,0.05818513
446.86153,0.04902629,0.04835478,0.05140563,0.05611422
450.053195,0.048626658,0.04784056,0.050818644,0.05528804
453.24486,0.048012443,0.0474241,0.050321065,0.054306753
456.436524,0.04758231,0.046868738,0.049451925,0.05326251
459.628189,0.047111757,0.046269223,0.048769224,0.05238924
462.819854,0.046529107,0.045949966,0.048340913,0.051735293
466.011519,0.046127338,0.045479406,0.047783334,0.05084074
469.203184,0.045923874,0.045234375,0.047431394,0.050502878
472.394848,0.04567703,0.04508682,0.047078673,0.049899124
475.586513,0.045523256,0.044846315,0.046784084,0.04950822
478.778178,0.04526121,0.044644617,0.046388444,0.04903629
481.969843,0.045194704,0.0446854,0.046318326,0.048899267
485.161507,0.045139365,0.044536516,0.046194203,0.048689302
488.353172,0.045069955,0.04444641,0.046020757,0.048433878
491.544837,0.04497778,0.044407103,0.04594164,0.048276078
494.736502,0.045008067,0.044406712,0.04586511,0.04811817
497.928167,0.04485281,0.04439639,0.045916285,0.048046537
501.119831,0.04500109,0.04448447,0.04591438,0.048072234
504.311496,0.04504601,0.044501346,0.045996424,0.04802663
507.503161,0.044859566,0.044307772,0.04568304,0.04777191
510.694826,0.045113385,0.044531792,0.045869555,0.047981657
513.886491,0.04513707,0.044585057,0.04591388,0.047884993
517.078155,0.04538791,0.04484671,0.046107706,0.048082422
520.26982,0.045613583,0.04516239,0.04649323,0.048435085
523.461485,0.04607352,0.045538694,0.046832897,0.048779845
526.65315,0.0463742,0.04587685,0.047130637,0.049088255
529.844814,0.046748154,0.04629749,0.04756738,0.04949634
533.036479,0.047151614,0.046678882,0.04794313,0.04988147
536.228144,0.04736896,0.046980135,0.0482668,0.05017005
539.419809,0.047653552,0.047258705,0.048590288,0.050530553
542.611474,0.04779293,0.04742069,0.04874171,0.05070609
545.803138,0.047996696,0.047640964,0.048947267,0.050953403
548.994803,0.048200395,0.04784662,0.049119454,0.05113691
552.186468,0.048410915,0.048037294,0.049282588,0.051282194
555.378133,0.04853354,0.048175648,0.0493607,0.051255718
558.569797,0.049023993,0.048676934,0.049832407,0.051634807
561.761462,0.049458183,0.04914571,0.05031585,0.052120756
564.953127,0.050218932,0.049827695,0.051006358,0.052854788
568.144792,0.051040377,0.050686404,0.051893968,0.0537522
571.336457,0.052641418,0.052276876,0.053470075,0.055433113
574.528121,0.055081848,0.054732986,0.055984974,0.058040842
577.719786,0.058822237,0.058517944,0.059876002,0.062040567
580.911451,0.06479564,0.064542904,0.066033326,0.06846412
584.103116,0.07334261,0.07318837,0.075053826,0.07781961
587.294781,0.085765675,0.08579937,0.08818532,0.09161809
590.486445,0.10241508,0.10281565,0.106078014,0.110598646
593.67811,0.12307922,0.124115095,0.12874049,0.13506769
596.869775,0.14760743,0.14952295,0.1563827,0.1655733
600.06144,0.17476347,0.17814887,0.18806824,0.2016506
603.253104,0.20301348,0.208224,0.22377597,0.2457934
