Wavelength,40010 sh-1,40010 sh-2,40010 sh-3,40010 sh-4
663.894735,0.15575579,0.2602798,0.42197022,0.6759139
667.0864,0.15571879,0.2607897,0.42232263,0.675803
670.278065,0.15599181,0.26146248,0.42322263,0.67716825
673.46973,0.15640266,0.26199916,0.42431414,0.678935
676.661394,0.15731196,0.26407093,0.4274371,0.6831902
679.853059,0.15792254,0.26525962,0.4291265,0.68572503
683.044724,0.15817477,0.26597917,0.43024114,0.68763286
686.236389,0.15864873,0.26686698,0.43196797,0.6910204
689.428054,0.15991817,0.26948676,0.43639693,0.6984945
692.619718,0.1601366,0.27037856,0.43773687,0.70101917
695.811383,0.16087505,0.27171025,0.44002935,0.70531106
699.003048,0.16161202,0.27340007,0.44279292,0.70974785
702.194713,0.16218273,0.27443886,0.4445598,0.7128224
705.386377,0.16293898,0.2762091,0.4473629,0.717389
708.578042,0.16367175,0.27742693,0.44938123,0.720375
711.769707,0.164818,0.27958524,0.45264772,0.72556865
714.961372,0.16573164,0.2812152,0.45526072,0.72968733
718.153037,0.166028,0.28141987,0.45568392,0.7306516
721.344701,0.16726087,0.28385007,0.45940343,0.7365394
724.536366,0.1679109,0.28522736,0.4617514,0.7401582
727.728031,0.16869186,0.28671768,0.46402332,0.7434971
730.919696,0.16963343,0.28828105,0.46644658,0.7473706
734.11136,0.1702581,0.28961712,0.46847573,0.75049806
737.303025,0.17070031,0.2904655,0.46960142,0.7523375
740.49469,0.17113948,0.291207,0.4708982,0.7542652
743.686355,0.17170334,0.29242882,0.47279206,0.75711626
746.87802,0.17212276,0.29324254,0.47410405,0.7590653
750.069684,0.17245014,0.29377276,0.474875,0.76035535
753.261349,0.17292804,0.29430068,0.47593635,0.7620892
756.453014,0.17328519,0.29471213,0.4767234,0.763473
759.644679,0.1739142,0.29583457,0.47832602,0.76548076
762.836344,0.1744553,0.296566,0.47960502,0.76670504
766.028008,0.17523018,0.29751706,0.48109668,0.7685859
769.219673,0.17544144,0.2983908,0.48212728,0.7699063
772.411338,0.17572431,0.29831567,0.4822397,0.76980233
775.603003,0.17582174,0.29819858,0.4820757,0.7693585
778.794667,0.17580268,0.29779467,0.48141494,0.7681113
781.986332,0.17607553,0.2979059,0.4819249,0.7694173
785.177997,0.1763477,0.29817855,0.48270172,0.7709581
788.369662,0.1762877,0.29815677,0.48287693,0.77088374
791.561327,0.17623873,0.2981515,0.48305988,0.77056026
794.752991,0.17695886,0.2991381,0.48469087,0.7730247
797.944656,0.1769136,0.29918036,0.48465523,0.77213526
801.136321,0.17746998,0.29996914,0.48574296,0.7732067
804.327986,0.17782435,0.300702,0.48659778,0.77395946
807.51965,0.17669155,0.29926607,0.4834225,0.768052
810.711315,0.17751019,0.30060175,0.48527065,0.7702518
813.90298,0.17789397,0.30112663,0.4855255,0.7699828
817.094645,0.17725094,0.3004438,0.4833706,0.7655791
820.28631,0.1781414,0.30217397,0.48478362,0.7673395
823.477974,0.1782359,0.30254394,0.48380613,0.76571625
826.669639,0.17793472,0.30245966,0.48261493,0.76349336
829.861304,0.1777725,0.30252665,0.4814995,0.7610472
833.052969,0.17812203,0.3031718,0.48197436,0.76149666
836.244634,0.17772159,0.3025668,0.48022017,0.7585035
839.436298,0.17775089,0.3026148,0.47978336,0.757461
842.627963,0.17794947,0.3029278,0.47948858,0.75657654
845.819628,0.17806102,0.30293486,0.479211,0.75565815
849.011293,0.17868172,0.30358475,0.47899374,0.7558332
852.202957,0.17879704,0.3037436,0.47799328,0.7552071
855.394622,0.1787234,0.30345687,0.4767255,0.7536012
858.586287,0.178528,0.30301988,0.47506967,0.751317
861.777952,0.17957573,0.30474484,0.4776654,0.75489473
864.969617,0.18028407,0.30584103,0.47918242,0.7563978
868.161281,0.1811535,0.3070769,0.48173332,0.75867975
871.352946,0.18230432,0.3089285,0.48504576,0.7620001
874.544611,0.18268752,0.30942053,0.48647088,0.762097
877.736276,0.18296188,0.30988985,0.48772028,0.76132697
880.92794,0.18351512,0.31105018,0.48993164,0.7631394
884.119605,0.18418902,0.31198797,0.4912002,0.7642692
887.31127,0.18418743,0.31206253,0.49097696,0.7626907
890.502935,0.18378739,0.3112699,0.48948562,0.7580402
893.6946,0.18306792,0.31016266,0.48717248,0.75375295
896.886264,0.18219271,0.30870527,0.48436412,0.7487933
900.077929,0.18192582,0.30813286,0.48314914,0.74796927
903.269594,0.18193926,0.3081136,0.482862,0.74779725
906.461259,0.18191308,0.3078859,0.4824219,0.74704176
909.652923,0.18198633,0.30829042,0.4829364,0.7475102
912.844588,0.1827827,0.3090855,0.48394442,0.7491759
916.036253,0.1832731,0.31006846,0.48547035,0.75147796
919.227918,0.1828963,0.3094594,0.48422146,0.7491214
922.419583,0.18345824,0.31037456,0.4855463,0.75094
925.611247,0.18395455,0.31105912,0.48663387,0.7520494
928.802912,0.1834634,0.30981973,0.4846171,0.74891984
931.994577,0.18418111,0.310971,0.4861344,0.7514061
935.186242,0.18527877,0.31252682,0.48873094,0.7540913
938.377907,0.18581991,0.31344318,0.49066857,0.7560563
941.569571,0.1852414,0.31223252,0.48870447,0.75386447
944.761236,0.18672311,0.31437314,0.49208236,0.7580081
947.952901,0.18666744,0.31432766,0.49198675,0.75851625
951.144566,0.18903756,0.31807014,0.49787712,0.76698583
954.33623,0.1887776,0.31703427,0.49614805,0.7641251
957.527895,0.18870384,0.31658238,0.4953739,0.7632747
960.71956,0.19031672,0.31920347,0.49899465,0.7686778
963.911225,0.19065233,0.31973755,0.49941048,0.76973236
