Wavelength,23340 sh-1,23340 sh-2,23340 sh-3,23340 sh-4
957.527895,0.18477166,0.32970923,0.5489251,0.903541
960.71956,0.18574795,0.33093312,0.55083007,0.90622497
963.911225,0.18638436,0.3319883,0.5525198,0.90874344
967.10289,0.1861751,0.33167556,0.5515512,0.9069547
970.294554,0.18695708,0.33205318,0.5520346,0.9077474
973.486219,0.1862283,0.330712,0.54922515,0.90382904
976.677884,0.1878744,0.33346272,0.55372715,0.9115969
979.869549,0.18640158,0.33063337,0.5486327,0.9023758
983.061213,0.18890414,0.33407247,0.5533722,0.90824336
986.252878,0.18904227,0.33380634,0.5516367,0.9040423
989.444543,0.1893461,0.33318296,0.54921395,0.89830977
992.636208,0.19090313,0.3337223,0.54987913,0.898421
995.827873,0.19185902,0.33565572,0.5518782,0.9009361
