Wavelength,23402 sh-1,23402 sh-2,23402 sh-3,23402 sh-4
861.777952,0.21537974,0.3605061,0.5609052,0.8686782
864.969617,0.21606027,0.36133754,0.5612638,0.8700448
868.161281,0.21657696,0.3620864,0.5622523,0.8717972
871.352946,0.21753547,0.36360356,0.5635664,0.8745108
874.544611,0.21870597,0.36553413,0.5655446,0.8783374
877.736276,0.21910954,0.3659467,0.56567043,0.87845355
880.92794,0.21984507,0.36707154,0.5682699,0.88120407
884.119605,0.22080055,0.36839604,0.5712131,0.8842246
887.31127,0.22030367,0.36743218,0.57149786,0.881084
890.502935,0.22020021,0.36712068,0.5714348,0.8787478
893.6946,0.21967137,0.3661998,0.5699832,0.87529707
896.886264,0.21987729,0.36621252,0.5695451,0.87199587
900.077929,0.21948127,0.365319,0.5676844,0.8682374
903.269594,0.21959905,0.36565757,0.5676826,0.86740035
906.461259,0.21897922,0.36469957,0.56594765,0.86342204
909.652923,0.2188671,0.36441237,0.56558675,0.86194575
912.844588,0.21954232,0.36537302,0.56651026,0.86434597
916.036253,0.22066757,0.3669118,0.56889933,0.867132
919.227918,0.22094972,0.36754736,0.5696609,0.86750096
922.419583,0.22052948,0.36681268,0.5681776,0.86534196
925.611247,0.22058985,0.36672875,0.5678085,0.86557543
928.802912,0.22120363,0.36780247,0.5690626,0.8677713
931.994577,0.22066426,0.3665825,0.56675524,0.8644685
935.186242,0.2236944,0.37150186,0.57454336,0.8757346
938.377907,0.22437994,0.37285274,0.57691497,0.8786172
941.569571,0.22300018,0.37022227,0.5722871,0.8717167
944.761236,0.22475015,0.3730085,0.5768163,0.87784076
947.952901,0.22441648,0.37259924,0.57652706,0.8770818
951.144566,0.22541048,0.37361506,0.5780239,0.87874085
954.33623,0.22688212,0.3757005,0.58103865,0.88278645
957.527895,0.22595893,0.37378088,0.5781775,0.87822944
960.71956,0.2268675,0.37503898,0.5798412,0.8805161
963.911225,0.22810677,0.37620553,0.5812879,0.8824721
967.10289,0.22800599,0.3758835,0.58038753,0.88116825
970.294554,0.22789611,0.37528247,0.57904273,0.87948304
973.486219,0.22889188,0.37629896,0.5806662,0.88223207
976.677884,0.22938642,0.3772279,0.5819214,0.8838215
979.869549,0.230747,0.3787156,0.5831012,0.8851443
983.061213,0.23221435,0.37979794,0.5824724,0.882519
986.252878,0.23068656,0.37638378,0.57708627,0.87350696
989.444543,0.23128723,0.3763181,0.5757706,0.87017316
992.636208,0.23259854,0.37763864,0.57683176,0.87141013
995.827873,0.23296072,0.37767425,0.57686734,0.86993504
