user_id,target_r,target_g,target_b,achieved_r,achieved_g,achieved_b,tL,ta,tb,aL,aa,ab,tC,aC,delta_e_stored,delta_e_recon,skip_perception,mixing_model
0TFA3Q,167,145,92,167,146,95,60.99269650500749,0.8016906014133851,31.099166162442238,61.307785358903885,0.577511511686446,29.8818938103504,31.10949764653211,29.887473918670143,0.6050846420149165,0.6050846420149051,acceptable,mixbox
0TFA3Q,180,57,33,179,58,40,42.37147729797363,48.54892060211874,41.49847843249223,42.407515186456706,48.034994060426385,37.76861949651882,63.86799984219681,61.10506749082288,1.6941994211562,1.694199421156212,,mixbox
0TFA3Q,155,131,108,153,131,110,56.37156029018995,5.570276024208343,15.848774714361191,56.21901415252832,5.036060318337865,14.463689904040255,16.79915578034935,15.315359256973807,0.906367334278688,0.9063673342786879,acceptable,mixbox
0TFA3Q,180,148,51,182,147,61,62.611656258889184,1.6276469872315014,53.340359124526806,62.634702464775415,3.6239931473036613,49.04938521489968,53.36518665055463,49.18308160629347,1.975777584333975,1.975777584333975,acceptable,mixbox
0TFA3Q,80,62,41,80,61,44,27.60312812375011,4.6397760176526415,15.887421040457694,27.366478119990376,5.665676432661443,13.665495897061664,16.551062467731864,14.793433257774359,2.133701333837352,2.133701333837352,acceptable,mixbox
0TFA3Q,178,125,107,177,126,107,57.26508560854214,18.26617572382183,18.038394249611443,57.39722055661106,17.297767237708705,18.200052725093308,25.671712889442208,25.108856417728884,0.7490158559853787,0.7490158559854222,acceptable,mixbox
0TFA3Q,180,57,33,179,59,21,42.37147729797363,48.54892060211874,41.49847843249223,42.41174374921363,47.054290631945214,47.02786360994349,63.86799984219681,66.52613187756383,3.101547964989456,3.101547964989391,acceptable,mixbox
BV0O9B,185,119,52,185,118,53,55.844443531699866,19.919659351233797,46.105127453851956,55.61421748997478,20.525691593666075,45.38377724795024,50.22425316722121,49.809549814165756,0.6367445228902647,0.6367445228902647,acceptable,mixbox
BV0O9B,167,145,92,167,144,92,60.99269650500749,0.8016906014133851,31.099166162442238,60.724709121310084,1.353085108320995,30.75746502007548,31.10949764653211,30.787213153702734,0.5332821599505772,0.5332821599506185,acceptable,mixbox
BV0O9B,225,155,151,227,154,148,70.65458361675861,25.65017540122816,12.693816205482268,70.58227555090922,26.56884224568423,14.284731878521262,28.61930236697489,30.16549258867318,0.9755218297583884,0.9755218297583884,acceptable,mixbox
BV0O9B,193,135,115,195,135,114,61.57210568413541,19.704841009162422,19.652894304645073,61.78063511407872,20.393968481428715,20.536729480600723,27.83014577299084,28.94255013264869,0.5349633651977996,0.5349633651977996,acceptable,mixbox
BV0O9B,80,55,127,80,54,130,29.337003226889188,28.217653834783974,-36.98462781533887,29.29987964518532,29.697296441782818,-38.919645200997024,46.51987406022115,48.95577798914666,0.7741728121861834,0.7741728121861834,acceptable,mixbox
BV0O9B,178,125,107,179,124,105,57.26508560854214,18.26617572382183,18.038394249611443,57.0952963101475,18.999386234977266,18.968910560350636,25.671712889442208,26.847648782573593,0.5797498033260697,0.5797498033260577,acceptable,mixbox
BV0O9B,127,36,87,129,36,88,30.551454345448732,43.7726511380295,-8.998211843430893,30.95986528607218,44.49658661393141,-8.997945363505266,44.687949203682365,45.39723825361765,0.4025820134084754,0.4025820134084744,acceptable,mixbox
0F2WNM,255,146,29,255,166,57,70.80941305884126,34.08392033819213,71.39756455325875,75.34655746159702,24.47149677071847,66.16767620150176,79.11590137107065,70.54796615144951,5.6580195753361435,5.6580195753361435,,mixbox
KYK2RZ,102,66,103,104,68,93,33.35183632842266,22.336384539983793,-15.366642317958224,33.706429495221066,19.820324736943313,-8.453626736822727,27.111764428861715,21.547832319827698,4.0817075475004,4.0817075475004,,mixbox
KYK2RZ,102,66,103,109,43,69,33.35183632842266,22.336384539983793,-15.366642317958224,27.870419963717097,32.238887292740216,-1.4694579713255385,27.111764428861715,32.27235908023302,10.95187262766218,10.95187262766218,,mixbox
0TFA3Q,228,183,190,227,183,192,78.50851672201486,17.273608535633866,2.6249551813476657,78.46475980071362,17.22808049860741,1.4663271027047786,17.471918656701877,17.290369366749328,0.8033005033026797,0.8033005033026797,acceptable,mixbox
0TFA3Q,57,42,22,58,42,21,18.29358099732808,3.990044135694287,15.661561746256043,18.407818554461706,4.407609699839665,16.478147213262957,16.161836793402504,17.057442916453994,0.597191192893284,0.5971911928932733,identical,mixbox
BV0O9B,193,135,115,192,135,116,61.57210568413541,19.704841009162422,19.652894304645073,61.47871598774384,19.419811310677936,18.943566118440415,27.83014577299084,27.129094504351936,0.401070560411678,0.401070560411678,identical,mixbox
BV0O9B,107,87,148,104,87,147,41.34346757722421,21.92181465268289,-30.643963588253232,41.00232733759431,20.742857295544397,-30.598657480836067,37.67782453997009,36.966795484770444,0.7716594877567954,0.771659487756818,acceptable,mixbox
BV0O9B,228,183,190,225,185,195,78.50851672201486,17.273608535633866,2.6249551813476657,78.83749945420726,15.923098376993906,0.36260541910047017,17.471918656701877,15.927226519811507,1.8018995492398289,1.8018995492398286,,mixbox
BV0O9B,180,57,33,179,57,35,42.37147729797363,48.54892060211874,41.49847843249223,42.205961552235465,48.270572075498954,40.24127823503766,63.86799984219681,62.84432036776001,0.5576562509302695,0.5576562509302877,acceptable,mixbox
BV0O9B,80,62,41,80,62,39,27.60312812375011,4.6397760176526415,15.887421040457694,27.56585251123377,4.3974572324463885,17.09879688485769,16.551062467731864,17.655211270919818,0.8543723243007276,0.8543723243007276,acceptable,mixbox
BV0O9B,180,148,51,177,149,56,62.611656258889184,1.6276469872315014,53.340359124526806,62.61610312388841,0.023407970583477766,51.11693344415935,53.36518665055463,51.11693880376351,1.256379951413348,1.2563799514134009,acceptable,mixbox
BV0O9B,195,146,130,196,146,129,64.78207074566784,16.270311804720773,15.682433296584009,64.8672715720738,16.537186417303452,16.376325315376718,22.597826451334715,23.27364529753975,0.4209384970264777,0.4209384970264777,identical,mixbox
BV0O9B,83,51,44,84,51,44,24.917298002768902,13.515161309899243,10.439492412874385,25.059230934566386,13.977963979826063,10.655974785179822,17.077546283674927,17.57649782077485,0.3623797311296346,0.3623797311296346,identical,mixbox
BV0O9B,57,42,22,57,42,21,18.29358099732808,3.990044135694287,15.661561746256043,18.276833328078105,3.8820815206904724,16.28835168485192,16.161836793402504,16.744579945245114,0.4312329574926217,0.4312329574926565,identical,mixbox
QNT7GS,182,137,96,179,148,86,60.5002426068222,12.003412404228364,28.595362094242006,62.87443642180672,3.679409300452907,36.89095872598347,31.012523964469516,37.07399207695976,8.545132393906764,8.545132393906764,,mixbox
QNT7GS,182,137,96,198,147,84,60.5002426068222,12.003412404228364,28.595362094242006,64.57584254666851,12.171971905655166,40.45267029109492,31.012523964469516,42.24423550914482,6.195413989847814,6.195413989847812,,mixbox
K0OSWU,155,131,108,155,130,106,56.37156029018995,5.570276024208343,15.848774714361191,56.06287908144702,5.8586023041626305,16.566773526608447,16.79915578034935,17.57217135246166,0.5367985069557034,0.5367985069557034,acceptable,mixbox
QNT7GS,182,137,96,169,107,32,60.5002426068222,12.003412404228364,28.595362094242006,50.7529794787703,18.713062813325855,49.20757627273027,31.012523964469516,52.645648276871334,11.872252397544337,11.872252397544337,,mixbox
K0OSWU,195,146,130,195,145,128,64.78207074566784,16.270311804720773,15.682433296584009,64.49390759211316,16.564671341437464,16.40218558230433,22.597826451334715,23.311371227926333,0.491380536738545,0.49138053673854504,acceptable,mixbox
QNT7GS,175,149,126,176,149,124,63.4386807728566,6.1223067444304835,15.747521772411188,63.4922905035403,6.242858805246998,16.954290831538323,16.895771123137983,18.067132137188636,0.7197263553498353,0.7197263553498353,identical,mixbox
K0OSWU,193,135,115,191,135,116,61.57210568413541,19.704841009162422,19.652894304645073,61.36575759270667,19.018476799322116,18.770860947600564,27.83014577299084,26.721670615448232,0.5452744011852114,0.5452744011852002,acceptable,mixbox
0MQOTU,255,173,59,255,128,30,76.96084570696759,20.890258342526447,66.9294588837105,67.12426729715457,43.15631217546228,68.32539378120029,70.11387423387606,80.81353052516661,14.047963198327087,14.047963198327087,,mixbox
K0OSWU,127,36,87,128,36,85,30.551454345448732,43.7726511380295,-8.998211843430893,30.659134146566757,43.814560070516734,-7.5104897405469995,44.687949203682365,44.453606493914315,0.757083594456555,0.757083594456555,acceptable,mixbox
0JTCDP,102,66,103,103,67,100,33.35183632842266,22.336384539983793,-15.366642317958224,33.60160187936811,21.458548903032558,-13.071826868518777,27.111764428861715,25.126519430760183,1.3289855059254485,1.3289855059254483,acceptable,mixbox
0TFA3Q,208,176,148,207,176,151,73.93316011294016,7.415254702891949,18.655562937497415,73.90207239327164,7.43758769304359,16.971024626564745,20.075259172017887,18.529257609714982,1.0396003683489308,1.0396003683489083,acceptable,mixbox
0TFA3Q,175,149,126,176,150,127,63.4386807728566,6.1223067444304835,15.747521772411188,63.81607209286773,6.108735534782472,15.726684631394328,16.895771123137983,16.871433232812457,0.3164262281042702,0.3164262281042702,acceptable,mixbox
0TFA3Q,167,145,92,168,145,90,60.99269650500749,0.8016906014133851,31.099166162442238,61.05834216682044,1.0164135481779413,32.27710252654663,31.10949764653211,32.293102111908084,0.512561472719153,0.5125614727191666,identical,mixbox
0TFA3Q,193,135,115,194,134,115,61.57210568413541,19.704841009162422,19.652894304645073,61.445814183053656,20.65773138518501,19.499715901997927,27.83014577299084,28.40740724249731,0.6867197936890704,0.6867197936890704,identical,mixbox
0TFA3Q,205,87,91,205,88,86,52.457573436188554,47.141216164510894,21.454815590734665,52.54585408286192,46.28446331964964,24.50630493839534,51.793854592041846,52.37184860706764,1.8748416487397035,1.8748416487397024,acceptable,mixbox
0TFA3Q,88,68,44,89,68,45,30.378404117455958,5.046499480456296,17.786170265231604,30.51530677036063,5.6429377254730015,17.36600101883139,18.488239767756543,18.259812089931792,0.777387401457814,0.777387401457814,identical,mixbox
QNT7GS,127,36,87,145,36,137,30.551454345448732,43.7726511380295,-8.998211843430893,36.15468521700356,55.92733145280956,-31.780307094129057,44.687949203682365,64.32615581883913,10.635215181676331,10.635215181676331,,mixbox
QNT7GS,127,36,87,126,42,86,30.551454345448732,43.7726511380295,-8.998211843430893,31.26436254304047,40.760501217304956,-7.290140136931789,44.687949203682365,41.40730132116826,1.3748279589012298,1.3748279589012176,acceptable,mixbox
QNT7GS,80,62,41,95,96,59,27.60312812375011,4.6397760176526415,15.887421040457694,39.77263856860708,-6.809532362821974,21.027887910949616,16.551062467731864,22.102981721835196,16.160222092802833,16.160222092802833,,mixbox
QNT7GS,80,62,41,146,83,71,27.60312812375011,4.6397760176526415,15.887421040457694,42.389601258126575,24.88549090952652,18.413420269737657,16.551062467731864,30.95709456389783,19.537488700368964,19.537488700368964,,mixbox
QNT7GS,80,62,41,59,63,52,27.60312812375011,4.6397760176526415,15.887421040457694,25.95936280930131,-4.078050781159942,6.18725954379541,16.551062467731864,7.410308956852379,13.0693722881864,13.0693722881864,,mixbox
QNT7GS,80,62,41,53,68,57,27.60312812375011,4.6397760176526415,15.887421040457694,27.259443972354447,-8.666404093399443,4.69423905594245,16.551062467731864,9.856086455811257,18.140065528587236,18.140065528587236,,mixbox
QNT7GS,80,62,41,146,83,71,27.60312812375011,4.6397760176526415,15.887421040457694,42.389601258126575,24.88549090952652,18.413420269737657,16.551062467731864,30.95709456389783,19.537488700368964,19.537488700368964,,mixbox
QNT7GS,80,62,41,84,63,38,27.60312812375011,4.6397760176526415,15.887421040457694,28.327191293931413,5.597274271181563,18.788851531708584,16.551062467731864,19.604857080515,1.812499765149097,1.812499765149097,acceptable,mixbox
QNT7GS,107,87,148,105,88,141,41.34346757722421,21.92181465268289,-30.643963588253232,41.06599477556954,18.850999946374653,-26.87486785121872,37.67782453997009,32.82710345124417,1.861599665144544,1.8615996651445441,acceptable,mixbox
QNT7GS,212,147,125,201,150,124,66.78445382652399,21.84109345608626,21.51395502391682,66.28017749068391,15.716872609713771,21.1817427365536,30.657521493568424,26.375866051895095,4.10232067474827,4.10232067474827,,mixbox
QNT7GS,212,147,125,211,148,115,66.78445382652399,21.84109345608626,21.51395502391682,66.7246882356178,19.828006990125267,26.92214631247145,30.657521493568424,33.43578656575282,4.0478571157811585,4.0478571157811585,acceptable,mixbox
QNT7GS,178,125,107,194,133,96,57.26508560854214,18.26617572382183,18.038394249611443,60.86166965641161,19.222267811308093,29.32747708437311,25.671712889442208,35.06560268901821,7.090229738480502,7.090229738480502,,mixbox
QNT7GS,178,125,107,179,122,105,57.26508560854214,18.26617572382183,18.038394249611443,56.60885546644184,20.118670454913502,18.30723221568529,25.671712889442208,27.201390631223887,1.3116204087675636,1.3116204087675636,unacceptable,mixbox
QNT7GS,255,228,175,255,246,153,91.61467407330409,1.68792697638237,29.286855314629847,95.77761982305712,-9.823227062883412,45.76507837334831,29.335456221058877,46.80745868392855,10.077467705727376,10.077467705727338,,mixbox
QNT7GS,255,228,175,255,255,192,91.61467407330409,1.68792697638237,29.286855314629847,98.66476901359964,-9.681183784127745,30.205745819788497,29.335456221058877,31.71927489700432,9.91182992405963,9.911829924059592,,mixbox
QNT7GS,107,87,148,97,55,169,41.34346757722421,21.92181465268289,-30.643963588253232,34.26921371976737,43.916277392509194,-54.62758280404045,37.67782453997009,70.09145613431147,11.071816141282351,11.071816141282353,,mixbox
QNT7GS,107,87,148,112,83,157,41.34346757722421,21.92181465268289,-30.643963588253232,41.32025045400677,28.200397536768563,-36.04171235280755,37.67782453997009,45.76316696377451,2.855793990052015,2.855793990052015,acceptable,mixbox
QNT7GS,127,36,87,128,36,85,30.551454345448732,43.7726511380295,-8.998211843430893,30.659134146566757,43.814560070516734,-7.5104897405469995,44.687949203682365,44.453606493914315,0.757083594456555,0.757083594456555,identical,mixbox
K0OSWU,255,131,82,254,133,85,68.09890261547581,43.488640907712764,47.38720241262939,68.39205102019413,42.280707162813734,46.15597081355144,64.3180288915596,62.59418375479483,0.5048136815919099,0.5048136815919099,acceptable,mixbox
QNT7GS,121,135,78,101,124,76,53.96636335789327,-14.852238990012424,28.92129648952334,49.13459768358267,-17.459614332728524,23.523783221678475,32.51200383937232,29.295161882265493,6.0096227662716055,6.009622766271609,,mixbox
0JTCDP,255,173,59,253,173,59,76.96084570696759,20.890258342526447,66.9294588837105,76.73303200134929,20.058865810120786,66.6332194147743,70.11387423387606,69.5869529952698,0.4861647540280671,0.4861647540280671,identical,mixbox
HG9ANO,102,66,103,199,79,108,33.35183632842266,22.336384539983793,-15.366642317958224,50.47528931872081,50.29451215406061,8.441248831428716,27.111764428861715,50.997966965841364,23.292982775427,23.292982775427,,mixbox
HG9ANO,102,66,103,108,45,167,33.35183632842266,22.336384539983793,-15.366642317958224,33.67929569347371,50.52996157228276,-54.325758743193774,27.111764428861715,74.19275624695491,15.658750451695918,15.658750451695918,unacceptable,mixbox
HG9ANO,102,66,103,106,67,102,33.35183632842266,22.336384539983793,-15.366642317958224,34.06225280495798,22.9720050315875,-13.601602930616686,27.111764428861715,26.696752938390127,1.3481939149871458,1.3481939149871471,acceptable,mixbox
HG9ANO,53,94,70,77,125,51,36.374378738702966,-20.488174290578282,9.334392268407354,47.60258564624826,-30.55078067856723,34.692677107548256,22.51435463835497,46.22696231593116,15.841781838356251,15.841781838356251,,mixbox
HG9ANO,255,173,59,224,175,20,76.96084570696759,20.890258342526447,66.9294588837105,73.90751276936221,5.592245104476978,74.0783336280941,70.11387423387606,74.28911574668098,10.3442935517378,10.344293551737803,,mixbox
HG9ANO,255,173,59,255,172,37,76.96084570696759,20.890258342526447,66.9294588837105,76.61988689109268,20.75940720025199,73.84923116447995,70.11387423387606,76.71155017916578,2.0089162741335778,2.0089162741335778,acceptable,mixbox
HG9ANO,102,66,103,112,71,117,33.35183632842266,22.336384539983793,-15.366642317958224,36.43468947095712,25.833187247360527,-19.303459688500592,27.111764428861715,32.248676241091786,3.4539737074799506,3.4539737074799506,,mixbox
QNT7GS,185,119,52,185,119,48,55.844443531699866,19.919659351233797,46.105127453851956,55.80962381086856,19.721054124330063,47.931551261486426,50.22425316722121,51.830045167906775,0.784774425162707,0.784774425162707,identical,mixbox
QNT7GS,155,131,108,152,123,113,56.37156029018995,5.570276024208343,15.848774714361191,54.06333700912812,9.635865895443075,9.701973366710348,16.79915578034935,13.673997175782944,7.493412514339673,7.493412514339673,,mixbox
QNT7GS,155,131,108,125,122,127,56.37156029018995,5.570276024208343,15.848774714361191,51.62327166163871,2.13569711119288,-2.3248608751791133,16.79915578034935,3.15692575771053,15.006380829073963,15.006380829073965,,mixbox
K0OSWU,107,87,148,107,85,145,41.34346757722421,21.92181465268289,-30.643963588253232,40.6821687765655,22.36484806006256,-29.875794616761976,37.67782453997009,37.31955965351987,0.8781910589551573,0.8781910589551573,unacceptable,mixbox
PKVKZT,102,66,103,91,40,86,33.35183632842266,22.336384539983793,-15.366642317958224,24.99536216687644,30.381977613884253,-17.396729921845598,27.111764428861715,35.010152466166176,7.410510918059981,7.410510918059981,,mixbox
PKVKZT,102,66,103,128,74,114,33.35183632842266,22.336384539983793,-15.366642317958224,39.07453791978287,29.084652837414904,-13.214617531641437,27.111764428861715,31.945941012599896,6.199877893383785,6.199877893383785,,mixbox
PKVKZT,102,66,103,85,69,159,33.35183632842266,22.336384539983793,-15.366642317958224,35.38143935630911,30.272490693885768,-46.88082500540312,27.111764428861715,55.805335282557266,14.90655143755898,14.90655143755898,unacceptable,mixbox
K0OSWU,107,87,148,109,80,138,41.34346757722421,21.92181465268289,-30.643963588253232,39.28187251773005,24.26991790101382,-27.816511244308874,37.67782453997009,36.91594794566046,3.2596606821762792,3.2596606821762792,unacceptable,mixbox
K0OSWU,127,36,87,127,33,87,30.551454345448732,43.7726511380295,-8.998211843430893,30.129807860658936,44.949933654638784,-9.63593878554877,44.687949203682365,45.97116326389045,0.5682214941542276,0.5682214941542207,acceptable,mixbox
K0OSWU,180,57,33,180,56,29,42.37147729797363,48.54892060211874,41.49847843249223,42.18919784813066,48.838997937263265,43.31918442974351,63.86799984219681,65.28245904662398,0.8083895019175662,0.8083895019175709,acceptable,mixbox
QNT7GS,193,135,115,192,135,116,61.57210568413541,19.704841009162422,19.652894304645073,61.47871598774384,19.419811310677936,18.943566118440415,27.83014577299084,27.129094504351936,0.401070560411678,0.401070560411678,identical,mixbox
QNT7GS,180,57,33,179,56,32,42.37147729797363,48.54892060211874,41.49847843249223,42.02886892923116,48.58451877825753,41.61548804944517,63.86799984219681,63.97112091020738,0.3146261520780078,0.3146261520780004,identical,mixbox
QNT7GS,155,131,108,158,130,105,56.37156029018995,5.570276024208343,15.848774714361191,56.342264694300056,6.962996105411956,17.568456817906707,16.79915578034935,18.897989039224115,1.5075342194674892,1.5075342194674892,acceptable,mixbox
QNT7GS,255,228,175,229,224,165,91.61467407330409,1.68792697638237,29.286855314629847,88.29805455493569,-7.336073601409032,29.57857486083344,29.335456221058877,30.474744735324997,7.603207580354111,7.603207580354071,,mixbox
QNT7GS,208,176,148,187,151,139,73.93316011294016,7.415254702891949,18.655562937497415,65.40716962348239,11.60571520893966,11.399978073371319,20.075259172017887,16.268132209456628,10.053948478578125,10.053948478578093,,mixbox
QNT7GS,208,176,148,255,255,0,73.93316011294016,7.415254702891949,18.655562937497415,97.13881604341229,-21.557755853264528,94.47731817969378,20.075259172017887,96.90562670895875,31.21640298102907,31.2164029810291,,mixbox
QNT7GS,208,176,148,212,176,146,73.93316011294016,7.415254702891949,18.655562937497415,74.26932757891807,8.70568029013874,20.26071803229903,20.075259172017887,22.051883468276294,1.264147092842582,1.2641470928425407,acceptable,mixbox
QNT7GS,208,176,148,211,176,146,73.93316011294016,7.415254702891949,18.655562937497415,74.1745975987148,8.31614603722869,20.115397845307758,20.075259172017887,21.766660639324684,0.979270675156926,0.979270675156895,identical,mixbox
QNT7GS,180,148,51,205,118,73,62.611656258889184,1.6276469872315014,53.340359124526806,58.433211256781306,30.08659949517922,39.095324108487986,53.36518665055463,49.33201634163194,22.115134979006076,22.115134979006076,,mixbox
QNT7GS,180,148,51,178,143,77,62.611656258889184,1.6276469872315014,53.340359124526806,61.34840201811927,5.217692648107564,39.682873073670336,53.36518665055463,40.024426691098846,5.516852301898921,5.516852301898921,,mixbox
QNT7GS,180,148,51,171,143,92,62.611656258889184,1.6276469872315014,53.340359124526806,60.84910913768843,3.6061512929720374,30.99578695410483,53.36518665055463,31.204857571411203,8.186631924992158,8.186631924992183,,mixbox
QNT7GS,180,148,51,182,150,54,62.611656258889184,1.6276469872315014,53.340359124526806,63.3638741203804,1.5838859285377538,52.90796473154552,53.36518665055463,52.931667522090066,0.6482737454055467,0.6482737454055467,acceptable,mixbox
QNT7GS,180,57,33,160,9,0,42.37147729797363,48.54892060211874,41.49847843249223,33.28790611051957,55.30397140754012,47.20665124477456,63.86799984219681,72.71174028443956,8.053077257215254,8.053077257215257,,mixbox
QNT7GS,180,57,33,185,59,46,42.37147729797363,48.54892060211874,41.49847843249223,43.715030873253426,49.90784438381346,36.16270440945247,63.86799984219681,61.632249036071805,3.289086185372832,3.2890861853728515,,mixbox
QNT7GS,180,57,33,184,42,42,42.37147729797363,48.54892060211874,41.49847843249223,41.24153306260647,55.608059486957686,35.692438907129876,63.86799984219681,66.07727654076115,5.2881712108997725,5.288171210899775,,mixbox
K0OSWU,255,179,188,255,179,186,80.25491651796618,28.846364513741285,6.576463148110645,80.2067921992051,28.57654863594522,7.588310007786392,29.586527562356654,29.566900086360317,0.6975186111835607,0.6975186111835611,identical,mixbox
QNT7GS,121,135,78,120,137,81,53.96636335789327,-14.852238990012424,28.92129648952334,54.530910604369595,-15.94672540361608,27.992537015531983,32.51200383937232,32.216147809200635,1.0945589911325486,1.0945589911325486,acceptable,mixbox
QNT7GS,136,49,43,171,75,52,33.14955484034129,36.78923736119397,23.421092315488046,44.14668931757204,37.800776800897104,32.61171477523439,43.61187396648857,49.9241691701773,10.679591146890886,10.679591146890886,,mixbox
K0OSWU,182,137,96,182,136,96,60.5002426068222,12.003412404228364,28.595362094242006,60.247822283263446,12.559502267206424,28.26851297357784,31.012523964469516,30.932990850179717,0.5656632940710197,0.5656632940710197,identical,mixbox
QNT7GS,136,49,43,137,47,44,33.14955484034129,36.78923736119397,23.421092315488046,32.993967107660346,38.166785857315396,22.647609240245014,43.61187396648857,44.38037569666352,0.9520691695222951,0.9520691695222953,identical,mixbox
K0OSWU,80,55,127,81,54,126,29.337003226889188,28.217653834783974,-36.98462781533887,29.143515283289027,28.816520896184723,-36.66201757665046,46.51987406022115,46.63148517204742,0.4838835431620601,0.4838835431620601,identical,mixbox
K0OSWU,144,121,101,145,121,98,52.446989629780816,5.735482127394609,14.291127102190938,52.483332557140315,5.7296401565845585,16.094601440753298,15.399093125396682,17.084056071689897,1.1595548808840144,1.1595548808839902,,mixbox
0MQOTU,102,66,103,102,69,99,33.35183632842266,22.336384539983793,-15.366642317958224,33.94576836274887,19.64840969760026,-11.925059695182473,27.111764428861715,22.98406083307337,2.2326647987676154,2.2326647987676154,,mixbox
QNT7GS,167,145,92,165,147,90,60.99269650500749,0.8016906014133851,31.099166162442238,61.312499656802714,-1.3602055107058142,32.53848635368757,31.10949764653211,32.56690426215649,1.8472830073718427,1.8472830073718023,acceptable,mixbox
PKVKZT,255,146,29,235,164,61,70.80941305884126,34.08392033819213,71.39756455325875,72.5966059962063,17.337599644487668,61.13634445340943,79.11590137107065,63.54718699170298,8.338181743849264,8.338181743849264,,mixbox
QNT7GS,169,120,74,168,118,74,54.41079343325427,13.911311572501916,32.648173901076035,53.790067748460885,14.608749536973054,31.856688325766104,35.48841851565279,35.046599751174334,0.9645097307194944,0.9645097307194943,acceptable,mixbox
GAK0KQ,180,57,33,182,41,29,42.37147729797363,48.54892060211874,41.49847843249223,40.60921733166657,54.90455392492979,42.02546865190689,63.86799984219681,69.14224509739276,2.9351095498436477,2.935109549843671,unacceptable,mixbox
QNT7GS,193,135,115,178,141,119,61.57210568413541,19.704841009162422,19.652894304645073,61.52263299740301,10.816822678202664,17.072276115083774,27.83014577299084,20.210548349842945,6.202979422478878,6.202979422478878,,mixbox
GAK0KQ,127,36,87,130,33,97,30.551454345448732,43.7726511380295,-8.998211843430893,31.10838060534295,47.13338249823643,-14.5994663768106,44.687949203682365,49.34268095890903,2.749302806595354,2.7493028065953546,unacceptable,mixbox
QNT7GS,193,135,115,188,136,119,61.57210568413541,19.704841009162422,19.652894304645073,61.336361936310254,17.623856052176535,16.98348259154765,27.83014577299084,24.475272890924863,1.615409132102939,1.615409132102939,acceptable,mixbox
QNT7GS,80,55,127,55,63,161,29.337003226889188,28.217653834783974,-36.98462781533887,31.66978774902605,28.863804684941236,-54.211882005015646,46.51987406022115,61.416995786314516,8.727034609002535,8.727034609002535,,mixbox
GAK0KQ,107,87,148,102,92,170,41.34346757722421,21.92181465268289,-30.643963588253232,43.33189915040488,23.525801859332617,-40.630155219832176,37.67782453997009,46.9496844112102,5.336493782210171,5.336493782210171,unacceptable,mixbox
QNT7GS,80,55,127,146,83,71,29.337003226889188,28.217653834783974,-36.98462781533887,42.389601258126575,24.88549090952652,18.413420269737657,46.51987406022115,30.95709456389783,31.596707138301923,31.596707138301923,,mixbox
GAK0KQ,169,120,74,158,119,91,54.41079343325427,13.911311572501916,32.648173901076035,53.18842672319386,11.469912324294619,21.30811641128634,35.48841851565279,24.199064315050194,5.397050783510141,5.397050783510141,unacceptable,mixbox
GAK0KQ,193,135,115,178,129,113,61.57210568413541,19.704841009162422,19.652894304645073,58.37632796116466,16.75680681534253,16.136395911660006,27.83014577299084,23.263143546488887,3.567565645127743,3.5675656451277424,unacceptable,mixbox
QNT7GS,80,55,127,87,50,133,29.337003226889188,28.217653834783974,-36.98462781533887,29.41488205352261,34.680794658730335,-40.562567076504884,46.51987406022115,53.36739984294697,2.5709202059904346,2.5709202059904346,acceptable,mixbox
QNT7GS,185,119,52,180,121,56,55.844443531699866,19.919659351233797,46.105127453851956,55.7510780769138,16.85245184775619,43.89486710992176,50.22425316722121,47.018767443209654,1.7288676998398702,1.7288676998398702,acceptable,mixbox
GAK0KQ,193,135,115,188,136,119,61.57210568413541,19.704841009162422,19.652894304645073,61.336361936310254,17.623856052176535,16.98348259154765,27.83014577299084,24.475272890924863,1.615409132102939,1.615409132102939,acceptable,mixbox
QNT7GS,212,147,125,209,106,91,66.78445382652399,21.84109345608626,21.51395502391682,56.704779623125944,39.2336782956792,27.13990274201373,30.657521493568424,47.70593079958522,11.62319551975969,11.62319551975969,,mixbox
GAK0KQ,185,119,52,191,120,63,55.844443531699866,19.919659351233797,46.105127453851956,56.94877724107704,22.5599254050588,42.110715940512335,50.22425316722121,47.77303246921151,3.129498465905638,3.129498465905638,acceptable,mixbox
QNT7GS,212,147,125,164,146,178,66.78445382652399,21.84109345608626,21.51395502391682,63.06492613922504,12.823278681499684,-14.247919110397067,30.657521493568424,19.168716052981278,23.653349456674324,23.653349456674324,,mixbox
QNT7GS,212,147,125,172,65,91,66.78445382652399,21.84109345608626,21.51395502391682,43.22447528335581,45.99399165630796,7.927874417649672,30.657521493568424,46.672245084874056,27.616863590794015,27.616863590794015,,mixbox
GAK0KQ,228,183,190,229,182,189,78.50851672201486,17.273608535633866,2.6249551813476657,78.33896224086821,18.013560503507108,2.9326041710631356,17.471918656701877,18.250713115866134,0.5259119031621946,0.525911903162193,acceptable,mixbox
GAK0KQ,80,55,127,74,49,140,29.337003226889188,28.217653834783974,-36.98462781533887,28.236355289575528,34.27386760939199,-46.886966711997516,46.51987406022115,58.078271740454646,3.7596760178217594,3.7596760178217594,acceptable,mixbox
QNT7GS,212,147,125,146,83,71,66.78445382652399,21.84109345608626,21.51395502391682,42.389601258126575,24.88549090952652,18.413420269737657,30.657521493568424,30.95709456389783,23.483171460422295,23.483171460422295,,mixbox
